Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients' breathing improved,How often home health patients had to be admitted to the hospital,Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,DTC Denominator,DTC Risk-Standardized Rate,Quality of patient care star rating
1.0,1.0,1.0,87.7,69.9,73.8,70.1,14.3,0.3,92.4,267.0,87.51,2.0
1.0,1.0,0.0,100.0,96.4,90.3,85.2,13.5,0.0,100.0,96.0,93.58,4.5
1.0,1.0,1.0,91.8,71.6,85.4,90.5,13.1,0.0,94.9,976.0,87.81,3.5
1.0,1.0,1.0,96.3,56.8,72.2,77.2,13.8,0.0,95.7,297.0,67.08,2.5
1.0,1.0,1.0,99.0,74.2,90.2,92.6,16.7,0.0,98.7,407.0,78.28,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,88.7,46.7,86.2,83.5,12.6,0.0,99.9,791.0,83.64,3.0
1.0,1.0,1.0,99.1,79.6,87.1,89.3,15.7,0.3,99.4,910.0,78.15,4.0
1.0,1.0,1.0,97.0,86.2,89.2,91.8,9.9,0.1,99.0,1042.0,81.99,4.5
1.0,1.0,1.0,99.7,60.5,90.5,84.6,16.2,0.1,99.9,529.0,82.61,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.4,89.1,85.7,89.3,14.3,0.1,99.5,600.0,76.29,4.0
1.0,0.0,0.0,98.6,42.2,81.9,74.5,12.8,0.0,98.6,170.0,81.9,3.0
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.7,92.6,96.1,83.7,14.9,0.0,98.4,218.0,67.91,4.5
1.0,1.0,1.0,91.2,75.8,74.4,76.3,11.5,0.0,91.2,264.0,71.69,2.5
1.0,1.0,1.0,98.9,64.6,92.2,86.1,17.2,0.0,96.2,304.0,82.48,4.0
1.0,1.0,1.0,99.9,61.3,94.0,90.4,15.0,0.5,99.0,369.0,88.0,5.0
1.0,0.0,0.0,85.0,74.381,82.632,86.369,13.924,0.245,95.0,18.0,82.103,3.245
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.0,71.2,80.1,75.5,13.7,0.3,91.2,712.0,82.57,2.5
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,87.7,45.3,75.2,77.0,15.7,0.0,96.1,144.0,68.12,2.5
1.0,1.0,0.0,97.0,90.8,86.4,83.0,9.7,0.8,100.0,148.0,80.0,3.5
1.0,1.0,1.0,100.0,82.2,93.2,90.2,13.9,0.0,98.7,251.0,83.53,5.0
1.0,1.0,1.0,94.9,62.2,82.6,81.1,14.5,0.8,98.4,355.0,79.93,3.0
1.0,1.0,1.0,99.1,61.0,93.2,89.4,15.5,0.0,98.5,377.0,74.4,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,18.0,82.103,3.245
1.0,1.0,0.0,95.8,73.8,84.1,74.9,13.8,0.0,92.5,138.0,87.18,3.5
1.0,1.0,1.0,99.8,73.9,88.7,82.5,14.7,0.5,99.2,515.0,72.22,3.5
1.0,1.0,1.0,96.3,72.2,78.4,71.4,17.5,0.3,96.3,651.0,74.91,2.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,100.0,67.0,91.2,88.0,13.6,0.9,100.0,345.0,76.51,4.5
1.0,1.0,1.0,98.0,58.0,66.5,83.1,12.4,0.0,100.0,161.0,81.25,3.5
1.0,1.0,1.0,100.0,71.3,90.9,89.7,15.2,0.4,99.9,594.0,89.73,4.5
0.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,98.3,60.3,89.7,91.9,11.0,0.6,96.1,489.0,80.78,4.5
0.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,92.9,75.0,75.8,81.6,8.7,0.0,100.0,123.0,73.78,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,100.0,87.8,90.9,85.7,16.0,0.0,98.7,429.0,77.99,4.5
1.0,1.0,1.0,99.9,75.4,92.3,97.5,12.3,0.0,99.1,626.0,84.9,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,16.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,100.0,73.0,81.2,87.5,13.6,0.0,99.1,114.0,82.72,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,7.0,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,87.5,77.9,77.7,16.9,0.9,99.5,287.0,82.4,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,97.9,55.8,84.3,81.6,10.1,0.0,97.9,107.0,85.45,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,16.0,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
0.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,95.7,96.1,83.0,94.8,17.8,0.2,99.2,222.0,78.35,3.0
1.0,1.0,1.0,99.3,75.7,80.0,81.6,15.6,0.0,99.3,380.0,76.2,3.0
1.0,1.0,1.0,99.8,78.4,72.2,77.7,16.5,0.8,99.3,571.0,75.6,2.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,12.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,12.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,97.8,72.8,95.6,97.0,10.6,0.0,97.3,545.0,87.98,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,13.0,82.103,3.245
1.0,1.0,1.0,100.0,79.9,69.8,70.9,14.4,0.7,100.0,421.0,84.37,2.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,11.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,18.0,82.103,3.245
1.0,1.0,1.0,100.0,72.4,85.7,89.7,12.4,0.0,98.4,290.0,76.94,4.5
1.0,1.0,1.0,91.3,88.1,79.3,89.9,11.6,0.6,96.6,919.0,86.83,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.5,71.4,91.3,97.4,11.7,0.0,98.8,271.0,83.62,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,14.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,95.6,87.2,81.2,83.3,13.1,0.1,96.0,981.0,88.84,3.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,98.0,82.1,88.9,78.1,9.6,0.6,95.2,183.0,73.5,3.5
1.0,1.0,1.0,97.1,57.2,86.5,86.9,13.2,0.4,98.5,575.0,82.61,4.0
1.0,1.0,1.0,99.9,94.8,86.5,87.9,13.2,0.2,99.8,799.0,76.32,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,1.0,1.0,99.4,84.0,82.7,83.2,11.4,0.9,99.2,305.0,83.99,3.5
1.0,1.0,0.0,100.0,93.8,80.3,80.7,13.924,0.0,93.1,5.0,82.103,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,7.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,97.6,68.5,85.1,86.6,12.7,0.0,98.1,735.0,88.88,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.9,65.1,77.9,79.6,13.7,1.0,99.0,681.0,79.84,3.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,17.0,82.103,3.245
1.0,1.0,1.0,96.8,80.2,77.2,83.3,12.5,0.4,97.1,145.0,86.47,3.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.4,74.1,88.7,91.6,10.3,0.0,99.2,405.0,81.0,4.5
1.0,1.0,1.0,97.1,63.6,73.7,75.8,9.6,1.0,92.5,130.0,76.39,2.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,14.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,74.381,82.632,86.369,13.924,0.245,95.8,16.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,13.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,86.5,68.1,82.7,82.2,13.8,0.0,98.0,580.0,81.03,3.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,94.7,92.7,89.1,15.6,0.0,99.7,322.0,68.14,4.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,97.8,74.6,83.8,74.9,20.0,0.0,99.6,147.0,85.16,3.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,69.9,100.0,89.8,6.9,0.0,99.2,393.0,81.37,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,8.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,13.0,82.103,3.245
1.0,1.0,1.0,99.8,86.2,79.4,86.6,13.5,0.3,99.4,398.0,85.03,3.5
1.0,1.0,1.0,99.1,72.3,91.2,93.5,15.1,0.2,99.3,973.0,88.33,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,72.9,90.9,88.1,14.9,0.2,98.9,637.0,85.49,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,7.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,79.3,78.9,91.6,11.3,0.0,99.2,194.0,88.35,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,12.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,99.6,96.8,92.3,88.5,10.7,0.3,99.5,296.0,89.34,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,8.0,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.7,95.7,91.6,90.5,15.2,0.0,100.0,245.0,88.4,4.5
1.0,1.0,1.0,100.0,83.3,100.0,96.6,7.4,0.0,94.0,54.0,70.11,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.6,48.4,98.3,92.0,10.9,0.0,98.6,386.0,74.76,5.0
1.0,1.0,1.0,98.1,81.2,89.9,86.1,12.2,0.3,92.5,125.0,82.8,4.0
1.0,1.0,1.0,97.5,64.4,97.1,96.9,13.2,0.4,93.2,335.0,71.6,5.0
1.0,1.0,1.0,92.8,89.2,91.9,84.0,12.7,0.0,99.4,249.0,70.0,3.5
1.0,1.0,1.0,99.2,76.5,82.2,89.9,12.9,0.0,99.0,742.0,86.09,3.5
1.0,1.0,1.0,99.8,73.4,86.5,79.7,11.4,0.0,97.7,764.0,82.87,3.5
1.0,1.0,1.0,98.0,94.5,86.1,89.9,10.4,0.0,97.8,403.0,74.6,4.0
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,15.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,98.6,92.3,98.0,87.7,11.9,0.0,99.7,522.0,87.37,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,100.0,74.381,75.5,100.0,13.924,0.0,93.5,88.0,81.41,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,74.381,82.632,86.369,13.924,0.245,100.0,48.0,80.34,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,91.3,74.381,82.632,86.369,13.924,0.245,100.0,14.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.8,63.0,89.4,88.5,14.1,0.0,99.5,650.0,88.05,4.0
1.0,1.0,1.0,99.7,77.4,88.9,86.8,10.8,0.5,100.0,310.0,78.75,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,98.2,79.7,88.5,89.9,8.8,0.0,99.4,183.0,77.0,4.0
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,99.8,83.3,87.8,84.9,15.9,0.0,99.5,521.0,72.01,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,8.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,18.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.3,90.9,89.3,91.0,16.4,0.4,99.5,789.0,75.98,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,98.9,81.6,83.6,80.6,19.7,0.9,97.8,111.0,75.39,3.0
1.0,1.0,1.0,88.1,70.9,72.2,70.4,12.3,0.0,96.9,368.0,80.92,2.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,83.8,67.6,82.632,86.369,13.924,0.245,100.0,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.1,74.2,86.1,86.5,12.4,0.4,99.0,941.0,88.52,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,10.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,0.0,99.5,97.9,88.4,94.3,8.1,0.0,99.4,150.0,76.83,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,100.0,86.7,93.3,92.8,11.7,0.0,100.0,291.0,87.75,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,0.0,99.4,57.6,100.0,91.0,16.1,0.4,97.7,529.0,82.19,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,91.9,50.9,73.2,75.8,13.924,0.0,100.0,13.0,82.103,2.5
1.0,1.0,1.0,97.8,75.1,86.1,79.7,15.7,0.0,98.9,494.0,83.33,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,98.3,79.1,95.2,87.3,14.5,0.1,98.7,909.0,88.78,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,100.0,91.1,91.4,82.1,16.0,0.0,99.3,372.0,71.37,4.5
1.0,1.0,1.0,94.2,77.0,86.6,83.2,8.0,0.5,98.2,208.0,69.3,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,13.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,1.0,1.0,85.7,95.7,87.4,80.3,11.3,0.0,95.2,84.0,65.92,3.5
1.0,1.0,1.0,88.0,74.381,82.632,86.369,13.924,0.245,100.0,19.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,7.0,82.103,3.245
1.0,1.0,1.0,100.0,86.1,88.2,80.7,11.4,0.0,95.3,117.0,82.52,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
